measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,212,Mauritania,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.08465243130181532,0.0997503888107183,0.06891751508079988
1,Deaths,212,Mauritania,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,53.54076186201802,63.32871376666156,43.824659166351694
1,Deaths,47,Czechia,3,Both,22,All ages,1029,Total cancers,1,Number,2017,30040.577989222733,30896.403975842768,28640.267846857372
1,Deaths,47,Czechia,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.2697281220619965,0.2768889343878768,0.2574900628378503
1,Deaths,47,Czechia,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,282.6878990725261,290.74139425547776,269.5106981432621
1,Deaths,160,Afghanistan,3,Both,22,All ages,1029,Total cancers,1,Number,2019,8855.804339723567,10669.114649634499,6809.337709200333
1,Deaths,160,Afghanistan,3,Both,22,All ages,1029,Total cancers,2,Percent,2019,0.04517302898081542,0.05394211512014563,0.03462758900284851
1,Deaths,160,Afghanistan,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,26.486629163666407,31.910018829337716,20.365897419927503
1,Deaths,116,Saint Lucia,3,Both,22,All ages,1029,Total cancers,1,Number,2017,230.91277394952942,244.74919306567259,216.89945635946677
1,Deaths,116,Saint Lucia,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.20240306869683444,0.21162570808457173,0.19118138608183324
1,Deaths,116,Saint Lucia,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,131.62739694417596,139.51458222256434,123.63937408436162
1,Deaths,207,Ghana,3,Both,22,All ages,1029,Total cancers,1,Number,2018,12722.715460987203,14242.330792004886,11232.584180360536
1,Deaths,207,Ghana,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.05587156368916854,0.061645340456372946,0.049297049438060785
1,Deaths,207,Ghana,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,41.862997623996556,46.86316077209589,36.95984920009264
1,Deaths,52,Romania,3,Both,22,All ages,1029,Total cancers,1,Number,2018,54202.235895461534,55636.62292916575,52354.89889263675
1,Deaths,52,Romania,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.2059609324552361,0.21120239144290792,0.19909958072203499
1,Deaths,52,Romania,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,272.3922380966763,279.6007210670302,263.1084834248439
1,Deaths,30,Vanuatu,3,Both,22,All ages,1029,Total cancers,1,Number,2017,126.08282907492992,144.5855189561116,108.77966878024513
1,Deaths,30,Vanuatu,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.07594948684149362,0.08756394882116013,0.06534649028061507
1,Deaths,30,Vanuatu,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,43.393794500723956,49.76184579133598,37.43858404463232
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,1029,Total cancers,1,Number,2018,725.3962284262524,852.3409998406182,580.8664689772795
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.0751045041090656,0.08891659377323839,0.06013841307120923
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,51.6638453960477,60.70504906816634,41.3702115795344
1,Deaths,69,Singapore,3,Both,22,All ages,1029,Total cancers,1,Number,2018,6252.19795895147,6560.497531979385,5779.376927913634
1,Deaths,69,Singapore,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.29528760015157934,0.30768878739426375,0.2745980920554251
1,Deaths,69,Singapore,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,110.89575628457895,116.36409150646578,102.50929025000242
1,Deaths,13,Malaysia,3,Both,22,All ages,1029,Total cancers,1,Number,2017,26590.410306427635,28187.72495287237,24879.95167089467
1,Deaths,13,Malaysia,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.1555181687062461,0.16449400161098815,0.14588968041904518
1,Deaths,13,Malaysia,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,82.42560722502675,87.37700241394603,77.12348551865294
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,1029,Total cancers,1,Number,2017,30461.286120707995,31290.635429867903,29254.028103010933
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.1597296494585922,0.163816161363917,0.15303929056001458
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,1029,Total cancers,3,Rate,2017,99.07753255545286,101.77505106640872,95.15083868319714
1,Deaths,203,Cabo Verde,3,Both,22,All ages,1029,Total cancers,1,Number,2017,477.9498038927011,532.6038976743502,425.87472665244337
1,Deaths,203,Cabo Verde,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.1684243642526447,0.18688487173510707,0.150460271272794
1,Deaths,203,Cabo Verde,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,93.38747153572685,104.06643318771349,83.21242856283105
1,Deaths,213,Niger,3,Both,22,All ages,1029,Total cancers,1,Number,2019,6609.669701157121,8081.926315494286,5525.516294977487
1,Deaths,213,Niger,3,Both,22,All ages,1029,Total cancers,2,Percent,2019,0.026141567209659548,0.03189056163635825,0.02203193243804223
1,Deaths,213,Niger,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,28.782248831601898,35.193288737333575,24.061230305845864
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,1029,Total cancers,1,Number,2018,66.87787454645131,73.92615919567947,60.17796765383364
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.1969029745508383,0.21683815402912668,0.17873433279925446
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,136.8725380853333,151.29758696181472,123.16048058429752
1,Deaths,11,Indonesia,3,Both,22,All ages,1029,Total cancers,1,Number,2020,219074.38013578678,247744.63664789152,194140.4262820026
1,Deaths,11,Indonesia,3,Both,22,All ages,1029,Total cancers,2,Percent,2020,0.1175606807436764,0.13098390613778224,0.1063014008128367
1,Deaths,11,Indonesia,3,Both,22,All ages,1029,Total cancers,3,Rate,2020,78.77632938137832,89.08578486880809,69.81040027388367
1,Deaths,87,Luxembourg,3,Both,22,All ages,1029,Total cancers,1,Number,2018,1234.1972533462097,1296.1740636583029,1140.923163493496
1,Deaths,87,Luxembourg,3,Both,22,All ages,1029,Total cancers,2,Percent,2018,0.30499930093007904,0.3170202722391442,0.2860601726156714
1,Deaths,87,Luxembourg,3,Both,22,All ages,1029,Total cancers,3,Rate,2018,204.93945145766395,215.23075090272363,189.45121344886823
1,Deaths,48,Hungary,3,Both,22,All ages,1029,Total cancers,1,Number,2017,33813.2382548969,34648.66536799149,32464.379940239287
1,Deaths,48,Hungary,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.2584329258044661,0.2644539169305298,0.24939926221517744
1,Deaths,48,Hungary,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,344.01095942324883,352.5104731503097,330.2878714583101
1,Deaths,23,Kiribati,3,Both,22,All ages,1029,Total cancers,1,Number,2017,52.94991563717631,63.20579993049324,42.952368156961924
1,Deaths,23,Kiribati,3,Both,22,All ages,1029,Total cancers,2,Percent,2017,0.08334875383706117,0.09882732762443482,0.06792242216400714
1,Deaths,23,Kiribati,3,Both,22,All ages,1029,Total cancers,3,Rate,2017,45.49980825509689,54.31267912027256,36.90892594873107
1,Deaths,126,Costa Rica,3,Both,22,All ages,1029,Total cancers,1,Number,2017,5482.591877800296,5701.961928580919,5188.222085946386
