measure_id,measure_name,location_name,metric_name,val,year,upper,lower
0,'DALYs (Disability-Adjusted Life Years)',Pakistan,Rate,0.257928,2023,0.275922,0.232731
0,'DALYs (Disability-Adjusted Life Years)',Norway,Rate,0.524572,2022,0.511055,0.504099
0,'DALYs (Disability-Adjusted Life Years)',Switzerland,Rate,0.499277,2023,0.490442,0.471235
0,'DALYs (Disability-Adjusted Life Years)',Fiji,Rate,0.357983,2023,0.37448,0.329104
0,'DALYs (Disability-Adjusted Life Years)',Mexico,Rate,0.230393,2023,0.214314,0.234491
0,'DALYs (Disability-Adjusted Life Years)',Niger,Rate,0.132613,2023,0.170978,0.104543
0,'DALYs (Disability-Adjusted Life Years)',Belarus,Rate,0.693904,2023,0.685752,0.682332
0,'DALYs (Disability-Adjusted Life Years)','New Zealand',Rate,0.588909,2023,0.5739,0.567574
0,'DALYs (Disability-Adjusted Life Years)',Singapore,Rate,0.303458,2022,0.289339,0.299095
0,'DALYs (Disability-Adjusted Life Years)',Brazil,Rate,0.383918,2022,0.361666,0.383389
0,'DALYs (Disability-Adjusted Life Years)',Togo,Rate,0.156194,2021,0.171384,0.131955
0,'DALYs (Disability-Adjusted Life Years)',Uganda,Rate,0.35734,2023,0.382942,0.311096
0,'DALYs (Disability-Adjusted Life Years)',Iceland,Rate,0.516919,2023,0.512198,0.501674
0,'DALYs (Disability-Adjusted Life Years)','Iran (Islamic Republic of)',Rate,0.229604,2023,0.236232,0.212458
0,'DALYs (Disability-Adjusted Life Years)',Palau,Rate,0.749109,2022,0.781831,0.691229
0,'DALYs (Disability-Adjusted Life Years)','Burkina Faso',Rate,0.105282,2023,0.10867,0.091452
0,'DALYs (Disability-Adjusted Life Years)',Czechia,Rate,0.687606,2023,0.660074,0.679874
0,'DALYs (Disability-Adjusted Life Years)',Indonesia,Rate,0.31173,2023,0.333622,0.280792
0,'DALYs (Disability-Adjusted Life Years)','Saint Kitts and Nevis',Rate,0.458242,2023,0.447745,0.44802
0,'DALYs (Disability-Adjusted Life Years)',Lithuania,Rate,0.793342,2023,0.768223,0.783146
0,'DALYs (Disability-Adjusted Life Years)','Lao Peoples Democratic Republic',Rate,0.300002,2023,0.316325,0.263857
0,'DALYs (Disability-Adjusted Life Years)',Guyana,Rate,0.312824,2022,0.314173,0.301407
0,'DALYs (Disability-Adjusted Life Years)',Malaysia,Rate,0.295505,2022,0.289704,0.284798
0,'DALYs (Disability-Adjusted Life Years)',Rwanda,Rate,0.360039,2022,0.383916,0.325004
0,'DALYs (Disability-Adjusted Life Years)',Eswatini,Rate,0.366379,2022,0.465143,0.271876
0,'DALYs (Disability-Adjusted Life Years)',Qatar,Rate,0.009784,2023,0.012523,0.006648
0,'DALYs (Disability-Adjusted Life Years)',Suriname,Rate,0.369184,2023,0.369024,0.348231
0,'DALYs (Disability-Adjusted Life Years)',Netherlands,Rate,0.766126,2022,0.744813,0.739717
0,'DALYs (Disability-Adjusted Life Years)',Libya,Rate,0.276743,2022,0.3026,0.233362
0,'DALYs (Disability-Adjusted Life Years)',Bermuda,Rate,0.7501,2022,0.738131,0.731104
0,'DALYs (Disability-Adjusted Life Years)',Canada,Rate,0.597168,2021,0.576349,0.579495
0,'DALYs (Disability-Adjusted Life Years)',Haiti,Rate,0.308108,2022,0.342713,0.264234
0,'DALYs (Disability-Adjusted Life Years)','El Salvador',Rate,0.354233,2022,0.361705,0.335482
0,'DALYs (Disability-Adjusted Life Years)',Georgia,Rate,0.684036,2023,0.688022,0.648262
0,'DALYs (Disability-Adjusted Life Years)',Sweden,Rate,0.558973,2023,0.546579,0.531015
0,'DALYs (Disability-Adjusted Life Years)','Puerto Rico',Rate,0.456621,2022,0.438328,0.445826
0,'DALYs (Disability-Adjusted Life Years)',Latvia,Rate,0.823435,2023,0.797806,0.815757
0,'DALYs (Disability-Adjusted Life Years)',Bhutan,Rate,0.268253,2023,0.290624,0.236453
0,'DALYs (Disability-Adjusted Life Years)',Egypt,Rate,0.217189,2023,0.235326,0.188621
0,'DALYs (Disability-Adjusted Life Years)','Cook Islands',Rate,0.680094,2023,0.723551,0.607671
0,'DALYs (Disability-Adjusted Life Years)','Saint Vincent and the Grenadines',Rate,0.511004,2023,0.512653,0.476253
0,'DALYs (Disability-Adjusted Life Years)',Eritrea,Rate,0.404505,2023,0.441087,0.35978
0,'DALYs (Disability-Adjusted Life Years)',Bahamas,Rate,0.556649,2023,0.550987,0.539807
0,'DALYs (Disability-Adjusted Life Years)',Nigeria,Rate,0.165419,2023,0.185493,0.136133
0,'DALYs (Disability-Adjusted Life Years)',Oman,Rate,0.056682,2022,0.058902,0.046087
0,'DALYs (Disability-Adjusted Life Years)',Tunisia,Rate,0.44825,2023,0.458036,0.419658
0,'DALYs (Disability-Adjusted Life Years)',Bulgaria,Rate,0.78476,2022,0.757263,0.785665
0,'DALYs (Disability-Adjusted Life Years)','Marshall Islands',Rate,0.43574,2023,0.477282,0.377834
0,'DALYs (Disability-Adjusted Life Years)',Tuvalu,Rate,0.471104,2023,0.519141,0.407743
0,'DALYs (Disability-Adjusted Life Years)',Bahrain,Rate,0.145645,2022,0.150825,0.130134
0,'DALYs (Disability-Adjusted Life Years)',Ireland,Rate,0.529582,2023,0.515131,0.507746
0,'DALYs (Disability-Adjusted Life Years)',France,Rate,0.74034,2023,0.720961,0.711661
0,'DALYs (Disability-Adjusted Life Years)',Burundi,Rate,0.264895,2023,0.29165,0.226103
0,'DALYs (Disability-Adjusted Life Years)',Guinea,Rate,0.17785,2022,0.203172,0.153138
0,'DALYs (Disability-Adjusted Life Years)',India,Rate,0.210222,2022,0.220036,0.194027
0,'DALYs (Disability-Adjusted Life Years)',Türkiye,Rate,0.413728,2023,0.431475,0.370779
0,'DALYs (Disability-Adjusted Life Years)',Somalia,Rate,0.123133,2022,0.14077,0.098402
0,'DALYs (Disability-Adjusted Life Years)',China,Rate,0.515311,2023,0.538655,0.470211
0,'DALYs (Disability-Adjusted Life Years)','Russian Federation',Rate,0.608969,2023,0.58393,0.605955
0,'DALYs (Disability-Adjusted Life Years)',Cameroon,Rate,0.19851,2023,0.214205,0.172973
0,'DALYs (Disability-Adjusted Life Years)',Tokelau,Rate,0.235164,2023,0.258863,0.203198
0,'DALYs (Disability-Adjusted Life Years)',Myanmar,Rate,0.333857,2023,0.358077,0.29771
0,'DALYs (Disability-Adjusted Life Years)',Nepal,Rate,0.158747,2023,0.171683,0.140597
0,'DALYs (Disability-Adjusted Life Years)','North Macedonia',Rate,0.729096,2023,0.727457,0.691087
0,'DALYs (Disability-Adjusted Life Years)',Mongolia,Rate,0.499316,2023,0.513764,0.470569
0,'DALYs (Disability-Adjusted Life Years)',Kiribati,Rate,0.179256,2022,0.201307,0.144392
0,'DALYs (Disability-Adjusted Life Years)',Kyrgyzstan,Rate,0.15246,2023,0.143814,0.151247
0,'DALYs (Disability-Adjusted Life Years)',Jordan,Rate,0.170005,2023,0.170462,0.1597
0,'DALYs (Disability-Adjusted Life Years)','United Kingdom',Rate,0.707382,2023,0.681639,0.688042
0,'DALYs (Disability-Adjusted Life Years)',Barbados,Rate,0.777324,2023,0.770191,0.755309
0,'DALYs (Disability-Adjusted Life Years)',Spain,Rate,0.658671,2022,0.638324,0.632561
0,'DALYs (Disability-Adjusted Life Years)',Australia,Rate,0.492849,2023,0.479998,0.466882
0,'DALYs (Disability-Adjusted Life Years)',Germany,Rate,0.803867,2022,0.777105,0.776909
0,'DALYs (Disability-Adjusted Life Years)',Djibouti,Rate,0.3115,2023,0.341857,0.272376
0,'DALYs (Disability-Adjusted Life Years)','Trinidad and Tobago',Rate,0.540517,2023,0.532465,0.528235
0,'DALYs (Disability-Adjusted Life Years)','San Marino',Rate,0.512258,2022,0.529802,0.470866
0,'DALYs (Disability-Adjusted Life Years)','Antigua and Barbuda',Rate,0.396868,2022,0.394279,0.380673
0,'DALYs (Disability-Adjusted Life Years)',Australia,Rate,0.503183,2022,0.488614,0.480889
0,'DALYs (Disability-Adjusted Life Years)',Guam,Rate,0.387447,2023,0.383296,0.374789
0,'DALYs (Disability-Adjusted Life Years)','Saint Lucia',Rate,0.443114,2022,0.448252,0.418919
0,'DALYs (Disability-Adjusted Life Years)','United States Virgin Islands',Rate,0.66625,2023,0.678586,0.620723
0,'DALYs (Disability-Adjusted Life Years)',Madagascar,Rate,0.326451,2023,0.345059,0.296274
0,'DALYs (Disability-Adjusted Life Years)',Dominica,Rate,0.601919,2023,0.611598,0.567784
0,'DALYs (Disability-Adjusted Life Years)','Cabo Verde',Rate,0.337952,2023,0.368825,0.296871
0,'DALYs (Disability-Adjusted Life Years)',Uganda,Rate,0.333347,2022,0.357037,0.294698
0,'DALYs (Disability-Adjusted Life Years)','Iran (Islamic Republic of)',Rate,0.227496,2022,0.231785,0.212084
0,'DALYs (Disability-Adjusted Life Years)',Hungary,Rate,0.904394,2023,0.865385,0.90249
0,'DALYs (Disability-Adjusted Life Years)',Nicaragua,Rate,0.185778,2023,0.192803,0.173545
0,'DALYs (Disability-Adjusted Life Years)',Argentina,Rate,0.47711,2023,0.460498,0.469411
0,'DALYs (Disability-Adjusted Life Years)','Sri Lanka',Rate,0.330565,2023,0.33095,0.306672
0,'DALYs (Disability-Adjusted Life Years)','United Republic of Tanzania',Rate,0.161371,2023,0.17712,0.137337
0,'DALYs (Disability-Adjusted Life Years)','Taiwan (Province of China)',Rate,0.767731,2023,0.743648,0.751961
0,'DALYs (Disability-Adjusted Life Years)',Azerbaijan,Rate,0.32717,2022,0.346438,0.301157
0,'DALYs (Disability-Adjusted Life Years)',Italy,Rate,0.72817,2023,0.716911,0.685194
0,'DALYs (Disability-Adjusted Life Years)',Honduras,Rate,0.117276,2022,0.11946,0.103078
0,'DALYs (Disability-Adjusted Life Years)',Liberia,Rate,0.247064,2022,0.281272,0.19542
0,'DALYs (Disability-Adjusted Life Years)',Pakistan,Rate,0.256845,2022,0.274529,0.23392
0,'DALYs (Disability-Adjusted Life Years)',Austria,Rate,0.637385,2023,0.617433,0.612183
0,'DALYs (Disability-Adjusted Life Years)',Greenland,Rate,0.891377,2022,0.917149,0.844905
0,'DALYs (Disability-Adjusted Life Years)',Czechia,Rate,0.730558,2022,0.701301,0.723721
0,'DALYs (Disability-Adjusted Life Years)',Comoros,Rate,0.095636,2022,0.096705,0.08458
0,'DALYs (Disability-Adjusted Life Years)','Micronesia (Federated States of)',Rate,0.311544,2022,0.32424,0.280821
0,'DALYs (Disability-Adjusted Life Years)',Cuba,Rate,0.669082,2023,0.67879,0.63229
0,'DALYs (Disability-Adjusted Life Years)',Greece,Rate,0.763279,2022,0.735735,0.740468
0,'DALYs (Disability-Adjusted Life Years)',Poland,Rate,0.788399,2023,0.756967,0.777556
0,'DALYs (Disability-Adjusted Life Years)','Syrian Arab Republic',Rate,0.128396,2022,0.135756,0.111
0,'DALYs (Disability-Adjusted Life Years)',Nauru,Rate,0.519027,2023,0.592285,0.445491
0,'DALYs (Disability-Adjusted Life Years)',Tuvalu,Rate,0.466385,2022,0.512945,0.40056
0,'DALYs (Disability-Adjusted Life Years)',Yemen,Rate,0.090559,2023,0.111191,0.061017
0,'DALYs (Disability-Adjusted Life Years)',Lesotho,Rate,0.27114,2023,0.33022,0.210627
0,'DALYs (Disability-Adjusted Life Years)','Solomon Islands',Rate,0.347591,2023,0.372005,0.30475
0,'DALYs (Disability-Adjusted Life Years)',Senegal,Rate,0.1397,2023,0.151138,0.119472
