@relation 'IHME_clean-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R3,5,6,7,8,9,10,11-weka.filters.unsupervised.attribute.Remove-R3,5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute measure_id numeric
@attribute measure_name {Deaths,'DALYs (Disability-Adjusted Life Years)'}
@attribute location_name {Croatia,Jamaica,Panama,'Lao Peoples Democratic Republic',Guam,Chile,Cameroon,Tonga,Germany,Colombia,Morocco,Mozambique,Fiji,Mauritania,Czechia,Afghanistan,'Saint Lucia',Ghana,Romania,Vanuatu,'Equatorial Guinea',Singapore,Malaysia,'Venezuela (Bolivarian Republic of)','Cabo Verde',Niger,'Northern Mariana Islands',Indonesia,Luxembourg,Hungary,Kiribati,'Costa Rica','Bolivia (Plurinational State of)','Saint Vincent and the Grenadines',Georgia,Bangladesh,Türkiye,Uruguay,Serbia,'United States Virgin Islands',Rwanda,Pakistan,Palestine,Oman,'Puerto Rico',Maldives,Bulgaria,France,Brazil,'North Macedonia',Malta,Slovakia,Monaco,Suriname,'South Sudan','El Salvador','Russian Federation',Uzbekistan,'United Republic of Tanzania',Algeria,Kazakhstan,Bhutan,Chad,'Marshall Islands',Tokelau,Netherlands,'Sri Lanka',Turkmenistan,Ecuador,Belarus,'Saint Kitts and Nevis',Palau,Austria,Australia,India,'American Samoa',Montenegro,Ukraine,Israel,Sweden,'United Arab Emirates',Gabon,'Trinidad and Tobago',Iraq,Kuwait,Nauru,Eritrea,Haiti,Mauritius,Kyrgyzstan,Portugal,'South Africa',Paraguay,Argentina,Cuba,Uganda,Myanmar,Estonia,Bahrain,Nicaragua,Tuvalu,Thailand,Guatemala,Slovenia,'Côte dIvoire',Switzerland,Yemen,Nigeria,Japan,Armenia,Jordan,Poland,China,'Burkina Faso',Timor-Leste,Qatar,Canada,Eswatini,'San Marino',Seychelles,Peru,Egypt,Lebanon,Zambia,Spain,Belgium,Bermuda,Italy,'United Kingdom',Nepal,'Solomon Islands',Norway,'New Zealand',Niue,Latvia,'United States of America',Philippines,'Republic of Moldova','Brunei Darussalam',Sudan,Guinea,Albania,Dominica,Libya,'Republic of Korea',Gambia,Cyprus,Mongolia,Ethiopia,Azerbaijan,Comoros,'Democratic Republic of the Congo',Botswana,Cambodia,'Sao Tome and Principe',Burundi,'Democratic Peoples Republic of Korea',Somalia,Angola,'Bosnia and Herzegovina','Saudi Arabia',Honduras,Zimbabwe,Djibouti,'Iran (Islamic Republic of)',Tajikistan,Madagascar,'Antigua and Barbuda','Dominican Republic',Kenya,'Micronesia (Federated States of)',Lithuania,'Taiwan (Province of China)',Greece,Bahamas,'Central African Republic',Belize,Grenada,Lesotho,Mexico,Senegal,Congo,'Papua New Guinea',Andorra,Denmark,Benin,'Syrian Arab Republic',Guinea-Bissau,'Cook Islands',Iceland,Togo,Namibia,Barbados,Finland,Malawi,Samoa,Liberia,Greenland,'Viet Nam','Sierra Leone',Guyana,Tunisia,Ireland,Mali}
@attribute metric_name {Number,Percent,Rate}
@attribute val numeric
@attribute year numeric
@attribute upper numeric
@attribute lower numeric

@data
0,Deaths,'Bolivia (Plurinational State of)',Rate,0.007823,2018,0.008054,0.00735
0,Deaths,'Saint Vincent and the Grenadines',Number,0.012256,2017,0.01199,0.011973
0,Deaths,'Saint Vincent and the Grenadines',Percent,0.000012,2017,0.000011,0.000012
0,Deaths,'Saint Vincent and the Grenadines',Rate,0.010605,2017,0.010375,0.01036
0,Deaths,Georgia,Number,0.625504,2018,0.597829,0.619538
0,Deaths,Georgia,Percent,0.000012,2018,0.000011,0.000012
0,Deaths,Georgia,Rate,0.016753,2018,0.016011,0.016593
0,Deaths,Bangladesh,Percent,0.000007,2019,0.000007,0.000007
0,Deaths,Bangladesh,Rate,0.004979,2019,0.005233,0.00464
0,Deaths,Türkiye,Percent,0.000013,2018,0.000012,0.000012
0,Deaths,Türkiye,Rate,0.008297,2018,0.008172,0.00773
0,Deaths,Uruguay,Number,0.644318,2017,0.611895,0.640217
0,Deaths,Uruguay,Percent,0.000018,2017,0.000017,0.000018
0,Deaths,Uruguay,Rate,0.018773,2017,0.017828,0.018654
0,Deaths,Serbia,Percent,0.000015,2018,0.000014,0.000014
0,Deaths,Serbia,Rate,0.020147,2018,0.019477,0.019737
0,Deaths,'United States Virgin Islands',Number,0.012219,2017,0.011972,0.011692
0,Deaths,'United States Virgin Islands',Percent,0.000013,2017,0.000013,0.000013
0,Deaths,'United States Virgin Islands',Rate,0.012761,2017,0.012503,0.01221
0,Deaths,Rwanda,Number,0.537943,2017,0.56269,0.493983
0,Deaths,Rwanda,Percent,0.000005,2017,0.000005,0.000005
0,Deaths,Rwanda,Rate,0.004383,2017,0.004584,0.004025
0,Deaths,Pakistan,Percent,0.000006,2018,0.000006,0.000005
0,Deaths,Pakistan,Rate,0.004031,2018,0.004154,0.003816
0,Deaths,Palestine,Number,0.152159,2018,0.147725,0.144784
0,Deaths,Palestine,Percent,0.00001,2018,0.000009,0.000009
0,Deaths,Palestine,Rate,0.003068,2018,0.002978,0.002919
0,Deaths,Oman,Number,0.080502,2017,0.08122,0.075525
0,Deaths,Oman,Percent,0.000006,2017,0.000006,0.000006
0,Deaths,Oman,Rate,0.002026,2017,0.002044,0.001901
0,Deaths,'Puerto Rico',Number,0.397735,2018,0.380726,0.385575
0,Deaths,'Puerto Rico',Percent,0.000013,2018,0.000012,0.000012
0,Deaths,'Puerto Rico',Rate,0.01146,2018,0.010969,0.011109
0,Deaths,Maldives,Number,0.01304,2017,0.012896,0.012389
0,Deaths,Maldives,Percent,0.000007,2017,0.000007,0.000007
0,Deaths,Maldives,Rate,0.002834,2017,0.002803,0.002693
0,Deaths,Bulgaria,Percent,0.000011,2018,0.00001,0.000012
0,Deaths,Bulgaria,Rate,0.018325,2018,0.017307,0.018465
0,Deaths,France,Percent,0.000018,2020,0.000018,0.000018
0,Deaths,France,Rate,0.018613,2020,0.017893,0.01775
0,Deaths,Brazil,Percent,0.000011,2017,0.000011,0.000011
0,Deaths,Brazil,Rate,0.007944,2017,0.007534,0.007792
0,Deaths,'North Macedonia',Number,0.302839,2017,0.292171,0.295522
0,Deaths,'North Macedonia',Percent,0.000014,2017,0.000013,0.000013
